Filename,username,country,W,S,VP,C,T,DC,CT,CP,CN,MLS,MLT,MLC,C/S,VP/T,C/T,DC/C,DC/T,T/S,CT/T,CP/T,CP/C,CN/T,CN/C, TTR, Mean word rank, Mean naming RT, AoA
sampled_NotExecutable.Germany.txt,NotExecutable,Germany,22259,997,3015,2265,1193,983,692,533,2529,22.326,18.658,9.8274,2.2718,2.5272,1.8986,0.434,0.824,1.1966,0.5801,0.4468,0.2353,2.1199,1.1166,0.356181367,2280.04481,607.9983401,5.378524474
sampled_NotSquareGarden.Sweden.txt,NotSquareGarden,Sweden,21350,994,3160,2420,1199,1144,775,421,2151,21.4789,17.8065,8.8223,2.4346,2.6355,2.0183,0.4727,0.9541,1.2062,0.6464,0.3511,0.174,1.794,0.8888,0.318400275,1761.227772,604.9944108,5.104353107
sampled_ntrontty.Germany.txt,ntrontty,Germany,24866,981,3831,2775,1307,1307,841,549,2201,25.3476,19.0252,8.9607,2.8287,2.9311,2.1232,0.471,1,1.3323,0.6435,0.42,0.1978,1.684,0.7932,0.286443749,1574.643551,601.5130943,4.930746285
sampled_NukaCooler.Germany.txt,NukaCooler,Germany,11076,425,1463,1034,531,462,294,226,1172,26.0612,20.8588,10.7118,2.4329,2.7552,1.9473,0.4468,0.8701,1.2494,0.5537,0.4256,0.2186,2.2072,1.1335,0.38250715,2608.943518,606.3923869,5.389278558
sampled_NukeWithG.Finland.txt,NukeWithG,Finland,26437,993,3939,2899,1295,1499,888,446,2970,26.6234,20.4147,9.1194,2.9194,3.0417,2.2386,0.5171,1.1575,1.3041,0.6857,0.3444,0.1538,2.2934,1.0245,0.305932342,1925.258702,607.0523375,5.275122201
sampled_Nukleon.Denmark.txt,Nukleon,Denmark,25699,946,3691,2831,1297,1412,855,498,2721,27.166,19.8142,9.0777,2.9926,2.8458,2.1827,0.4988,1.0887,1.371,0.6592,0.384,0.1759,2.0979,0.9611,0.317988204,1974.244266,606.2371799,5.243826276
sampled_Nuranon.Germany.txt,Nuranon,Germany,32550,763,4521,3266,1204,1694,873,759,3625,42.6606,27.0349,9.9663,4.2805,3.755,2.7126,0.5187,1.407,1.578,0.7251,0.6304,0.2324,3.0108,1.1099,0.341969772,2386.767979,609.0918989,5.35946319
sampled_nybbleth.Netherlands.txt,nybbleth,Netherlands,27229,998,3750,2739,1230,1414,825,524,3141,27.2836,22.1374,9.9412,2.7445,3.0488,2.2268,0.5162,1.1496,1.2325,0.6707,0.426,0.1913,2.5537,1.1468,0.343413278,2633.853493,610.2080865,5.446957375
sampled_Nymerius.Netherlands.txt,Nymerius,Netherlands,26862,994,3654,2878,1471,1229,879,584,3017,27.0241,18.261,9.3336,2.8954,2.484,1.9565,0.427,0.8355,1.4799,0.5976,0.397,0.2029,2.051,1.0483,0.33221589,2373.234328,609.7657702,5.363698149
sampled_Nymunariya.Germany.txt,Nymunariya,Germany,24390,914,3819,2799,1414,1190,827,470,2176,26.6849,17.2489,8.7138,3.0624,2.7008,1.9795,0.4252,0.8416,1.547,0.5849,0.3324,0.1679,1.5389,0.7774,0.286087866,1685.510286,602.8377463,5.004958417
sampled_Nyxisto.Germany.txt,Nyxisto,Germany,26012,945,3745,2896,1211,1478,839,518,3050,27.5259,21.4798,8.982,3.0646,3.0925,2.3914,0.5104,1.2205,1.2815,0.6928,0.4277,0.1789,2.5186,1.0532,0.329319883,2584.54328,611.8798621,5.578048664
sampled_oalsaker.Norway.txt,oalsaker,Norway,22642,941,3353,2586,1329,1075,788,414,2310,24.0616,17.0369,8.7556,2.7481,2.5229,1.9458,0.4157,0.8089,1.4123,0.5929,0.3115,0.1601,1.7381,0.8933,0.337599447,2141.437392,605.6265105,5.124998856
sampled_Odatas.Germany.txt,Odatas,Germany,21582,930,3465,2757,1197,1440,803,356,2202,23.2065,18.0301,7.8281,2.9645,2.8947,2.3033,0.5223,1.203,1.2871,0.6708,0.2974,0.1291,1.8396,0.7987,0.280793319,1358.786186,598.762242,4.942000945
sampled_off-and-on.Sweden.txt,off-and-on,Sweden,21548,873,3183,2307,1163,1035,658,415,2055,24.6827,18.5279,9.3403,2.6426,2.7369,1.9837,0.4486,0.8899,1.3322,0.5658,0.3568,0.1799,1.767,0.8908,0.335171907,1905.473249,603.1609067,4.990888838
sampled_ohitsasnaake.Finland.txt,ohitsasnaake,Finland,29257,950,3685,2861,1297,1339,799,595,3343,30.7968,22.5574,10.2261,3.0116,2.8412,2.2059,0.468,1.0324,1.3653,0.616,0.4588,0.208,2.5775,1.1685,0.348908595,2435.256821,609.8898332,5.376902602
sampled_ohmephisto.Sweden.txt,ohmephisto,Sweden,22580,993,3186,2351,1300,1019,776,600,2330,22.7392,17.3692,9.6044,2.3676,2.4508,1.8085,0.4334,0.7838,1.3092,0.5969,0.4615,0.2552,1.7923,0.9911,0.335752298,2380.687792,607.0884988,5.225979812
sampled_Oikeus_niilo.Finland.txt,Oikeus_niilo,Finland,25260,834,3879,2988,1209,1485,822,527,2552,30.2878,20.8933,8.4538,3.5827,3.2084,2.4715,0.497,1.2283,1.4496,0.6799,0.4359,0.1764,2.1108,0.8541,0.299149493,1699.394014,603.2954408,5.030247235
sampled_OktoberStorm.Norway.txt,OktoberStorm,Norway,23422,978,3672,2763,1354,1267,883,464,2275,23.9489,17.2984,8.477,2.8252,2.712,2.0406,0.4586,0.9357,1.3845,0.6521,0.3427,0.1679,1.6802,0.8234,0.310333049,1930.818446,604.5423925,5.138256642
sampled_Olaxan.Sweden.txt,Olaxan,Sweden,23530,963,3579,2578,1314,1187,788,392,2276,24.4341,17.9072,9.1272,2.6771,2.7237,1.9619,0.4604,0.9033,1.3645,0.5997,0.2983,0.1521,1.7321,0.8829,0.337828492,2151.89471,605.9263518,5.223604674
sampled_Omegastar19.Netherlands.txt,Omegastar19,Netherlands,25596,993,3730,2751,1308,1369,867,447,2858,25.7764,19.5688,9.3043,2.7704,2.8517,2.1032,0.4976,1.0466,1.3172,0.6628,0.3417,0.1625,2.185,1.0389,0.341083975,2340.443292,608.1539936,5.342681672
sampled_onaeronautilus.Germany.txt,onaeronautilus,Germany,25566,940,3108,2368,1186,1035,672,842,2741,27.1979,21.5565,10.7965,2.5191,2.6206,1.9966,0.4371,0.8727,1.2617,0.5666,0.7099,0.3556,2.3111,1.1575,0.351739657,2223.224165,606.7467166,5.130150138
sampled_onbeschrijfelijkheid.Netherlands.txt,onbeschrijfelijkheid,Netherlands,21601,807,3376,2621,1028,1455,770,400,2308,26.767,21.0126,8.2415,3.2478,3.284,2.5496,0.5551,1.4154,1.2739,0.749,0.3891,0.1526,2.2451,0.8806,0.282853567,1514.662234,602.3774302,5.134898531
sampled_Onechordbassist.Germany.txt,Onechordbassist,Germany,10090,345,1551,1210,509,630,361,166,1097,29.2464,19.8232,8.3388,3.5072,3.0472,2.3772,0.5207,1.2377,1.4754,0.7092,0.3261,0.1372,2.1552,0.9066,0.320726916,2107.250655,606.7467389,5.298020738
sampled_OnkelMickwald.Sweden.txt,OnkelMickwald,Sweden,27418,982,3847,2960,1323,1446,898,586,3210,27.9206,20.7241,9.2628,3.0143,2.9078,2.2373,0.4885,1.093,1.3473,0.6788,0.4429,0.198,2.4263,1.0845,0.349247091,2464.526352,608.237312,5.271003577
sampled_onlyhereforplace.Norway.txt,onlyhereforplace,Norway,24523,931,3670,2670,1217,1283,787,377,2926,26.3405,20.1504,9.1846,2.8679,3.0156,2.1939,0.4805,1.0542,1.3072,0.6467,0.3098,0.1412,2.4043,1.0959,0.342735043,2468.077607,609.9939825,5.533078181
sampled_onthebalcony.Norway.txt,onthebalcony,Norway,24516,978,3805,2847,1435,1262,863,537,2418,25.0675,17.0843,8.6112,2.911,2.6516,1.984,0.4433,0.8794,1.4673,0.6014,0.3742,0.1886,1.685,0.8493,0.310356201,1708.766326,604.0952877,4.976028575
sampled_oonniioonn.Netherlands.txt,oonniioonn,Netherlands,24623,1010,3691,2754,1249,1398,866,343,2558,24.3792,19.7142,8.9408,2.7267,2.9552,2.205,0.5076,1.1193,1.2366,0.6934,0.2746,0.1245,2.048,0.9288,0.313969571,1872.693292,605.0253153,5.23392282
sampled_orbat.Finland.txt,orbat,Finland,24693,834,3794,2900,1161,1544,808,377,2796,29.6079,21.2687,8.5148,3.4772,3.2679,2.4978,0.5324,1.3299,1.3921,0.696,0.3247,0.13,2.4083,0.9641,0.331811798,2269.974017,606.2492662,5.352711522
sampled_orbitalia.Sweden.txt,orbitalia,Sweden,25531,965,3873,2942,1262,1363,828,437,2782,26.457,20.2306,8.6781,3.0487,3.0689,2.3312,0.4633,1.08,1.3078,0.6561,0.3463,0.1485,2.2044,0.9456,0.319757933,1924.243703,605.1645133,5.237021118
sampled_OrkfaellerX.Austria.txt,OrkfaellerX,Austria,24198,991,2972,2198,1226,864,645,612,2635,24.4178,19.7374,11.0091,2.218,2.4241,1.7928,0.3931,0.7047,1.2371,0.5261,0.4992,0.2784,2.1493,1.1988,0.356587641,2902.378546,609.7265284,5.349222709
sampled_ormr_inn_langi.Iceland.txt,ormr_inn_langi,Iceland,25011,994,3474,2797,1426,1232,868,636,2491,25.162,17.5393,8.9421,2.8139,2.4362,1.9614,0.4405,0.864,1.4346,0.6087,0.446,0.2274,1.7468,0.8906,0.305595872,1819.325915,604.7080907,4.986177418
sampled_Orsonius.Germany.txt,Orsonius,Germany,24639,952,3678,2838,1227,1467,838,610,2680,25.8813,20.0807,8.6818,2.9811,2.9976,2.313,0.5169,1.1956,1.2889,0.683,0.4971,0.2149,2.1842,0.9443,0.305591678,1934.462939,604.4398411,5.235237119
sampled_OscarTheFountain.Germany.txt,OscarTheFountain,Germany,24331,993,3716,2714,1118,1548,860,460,2927,24.5025,21.763,8.965,2.7331,3.3238,2.4275,0.5704,1.3846,1.1259,0.7692,0.4114,0.1695,2.6181,1.0785,0.324195471,2754.127192,611.2983745,5.551512585
sampled_Osmarov.Netherlands.txt,Osmarov,Netherlands,27331,933,4142,3207,1263,1707,907,403,2669,29.2937,21.6397,8.5223,3.4373,3.2795,2.5392,0.5323,1.3515,1.3537,0.7181,0.3191,0.1257,2.1132,0.8322,0.280824582,1985.985414,604.5870365,5.320039744
sampled_ourari.Netherlands.txt,ourari,Netherlands,23015,988,3325,2415,1233,1126,727,524,2500,23.2945,18.6659,9.53,2.4443,2.6967,1.9586,0.4663,0.9132,1.248,0.5896,0.425,0.217,2.0276,1.0352,0.34092579,2253.963079,607.0984941,5.42021846
sampled_OWKuusinen.Finland.txt,OWKuusinen,Finland,25746,1009,3689,2825,1268,1383,848,512,2983,25.5164,20.3044,9.1136,2.7998,2.9093,2.2279,0.4896,1.0907,1.2567,0.6688,0.4038,0.1812,2.3525,1.0559,0.351388889,2474.280729,608.2236201,5.338716987
sampled_ozrainforest.Finland.txt,ozrainforest,Finland,24767,976,3814,2834,1282,1436,859,576,2417,25.376,19.319,8.7392,2.9037,2.975,2.2106,0.5067,1.1201,1.3135,0.67,0.4493,0.2032,1.8853,0.8529,0.282527881,1422.162724,601.7486461,5.000756688
sampled_Paladin8.Germany.txt,Paladin8,Germany,25806,984,3467,2562,1304,1152,820,699,2700,26.2256,19.7899,10.0726,2.6037,2.6587,1.9647,0.4496,0.8834,1.3252,0.6288,0.536,0.2728,2.0706,1.0539,0.342212419,2323.068375,608.1140667,5.333690767
sampled_palinola.Sweden.txt,palinola,Sweden,25661,993,3525,2467,1294,1120,819,674,2791,25.8419,19.8308,10.4017,2.4844,2.7241,1.9065,0.454,0.8655,1.3031,0.6329,0.5209,0.2732,2.1569,1.1313,0.376867639,2990.63948,612.241817,5.569394652
sampled_PancakeZombie.Germany.txt,PancakeZombie,Germany,21923,950,3249,2465,1219,1106,718,396,2268,23.0768,17.9844,8.8937,2.5947,2.6653,2.0221,0.4487,0.9073,1.2832,0.589,0.3249,0.1606,1.8605,0.9201,0.332287308,1817.853905,602.6675942,5.075550759
sampled_Panukka.Finland.txt,Panukka,Finland,21657,978,3391,2757,1341,1233,890,361,2102,22.1442,16.1499,7.8553,2.819,2.5287,2.0559,0.4472,0.9195,1.3712,0.6637,0.2692,0.1309,1.5675,0.7624,0.274762551,1433.490672,602.0810351,5.068955605
sampled_Parabellum8g.Netherlands.txt,Parabellum8g,Netherlands,24405,1002,3453,2607,1285,1261,821,358,2858,24.3563,18.9922,9.3613,2.6018,2.6872,2.0288,0.4837,0.9813,1.2824,0.6389,0.2786,0.1373,2.2241,1.0963,0.304013104,2267.330713,608.4077543,5.472597348
sampled_parasemic.Finland.txt,parasemic,Finland,24641,912,3568,2500,1159,1256,758,541,2732,27.0186,21.2606,9.8564,2.7412,3.0785,2.157,0.5024,1.0837,1.2708,0.654,0.4668,0.2164,2.3572,1.0928,0.317029574,2239.492525,607.1625708,5.450322017
sampled_Pardoism.Germany.txt,Pardoism,Germany,23162,970,3610,2728,1194,1336,813,523,2326,23.8784,19.3987,8.4905,2.8124,3.0235,2.2848,0.4897,1.1189,1.2309,0.6809,0.438,0.1917,1.9481,0.8526,0.312651227,1637.803491,602.8661266,5.049932759
sampled_ParentalGuidance-13.Finland.txt,ParentalGuidance-13,Finland,23368,993,3616,2731,1289,1316,852,455,2405,23.5327,18.1288,8.5566,2.7503,2.8053,2.1187,0.4819,1.0209,1.2981,0.661,0.353,0.1666,1.8658,0.8806,0.305371971,1588.070158,602.0881288,5.046431472
sampled_pat000pat.Germany.txt,pat000pat,Germany,25108,972,3546,2689,1234,1287,823,443,2642,25.8313,20.3468,9.3373,2.7665,2.8736,2.1791,0.4786,1.0429,1.2695,0.6669,0.359,0.1647,2.141,0.9825,0.326274363,2543.538418,606.0509092,5.411134388
sampled_PatHeist.Sweden.txt,PatHeist,Sweden,25556,988,3765,2536,1237,1307,816,459,2722,25.8664,20.6597,10.0773,2.5668,3.0437,2.0501,0.5154,1.0566,1.252,0.6597,0.3711,0.181,2.2005,1.0733,0.343840027,2295.964752,607.0408598,5.30653577
sampled_PatrickBaitman.Sweden.txt,PatrickBaitman,Sweden,23863,770,3537,2666,1028,1431,719,407,2671,30.9909,23.213,8.9509,3.4623,3.4407,2.5934,0.5368,1.392,1.3351,0.6994,0.3959,0.1527,2.5982,1.0019,0.358897332,2255.006892,607.2851437,5.340683989
sampled_pbostrom.Sweden.txt,pbostrom,Sweden,29887,697,4640,3546,1127,1896,808,519,3386,42.8795,26.5191,8.4284,5.0875,4.1171,3.1464,0.5347,1.6823,1.6169,0.7169,0.4605,0.1464,3.0044,0.9549,0.315988181,1958.087656,604.8901309,5.268772773
sampled_Pek-Man.Denmark.txt,Pek-Man,Denmark,23105,938,3029,2357,1272,1015,773,527,2217,24.6322,18.1643,9.8027,2.5128,2.3813,1.853,0.4306,0.798,1.3561,0.6077,0.4143,0.2236,1.7429,0.9406,0.279331514,1660.620737,605.5420174,5.100165519
sampled_Pelirrojita.Germany.txt,Pelirrojita,Germany,25618,992,3649,2730,1359,1264,873,547,2702,25.8246,18.8506,9.3839,2.752,2.6851,2.0088,0.463,0.9301,1.37,0.6424,0.4025,0.2004,1.9882,0.9897,0.332466632,2102.985093,606.7046274,5.279728878
sampled_permanomad.Denmark.txt,permanomad,Denmark,26057,960,3706,2619,1293,1243,817,531,2898,27.1427,20.1524,9.9492,2.7281,2.8662,2.0255,0.4746,0.9613,1.3469,0.6319,0.4107,0.2027,2.2413,1.1065,0.343591478,2278.66351,607.3506731,5.250096466
sampled_PetraLoseIt.Netherlands.txt,PetraLoseIt,Netherlands,25846,973,3751,2674,1273,1316,863,479,2439,26.5632,20.3032,9.6657,2.7482,2.9466,2.1005,0.4921,1.0338,1.3083,0.6779,0.3763,0.1791,1.9159,0.9121,0.252380097,1594.814263,602.3599477,5.157918055
sampled_Pfeffersack.Germany.txt,Pfeffersack,Germany,23207,983,3125,2325,1168,1059,714,506,2526,23.6083,19.869,9.9815,2.3652,2.6755,1.9906,0.4555,0.9067,1.1882,0.6113,0.4332,0.2176,2.1627,1.0865,0.376703379,2722.282621,611.3411954,5.484275991
sampled_Phhhhuh.Sweden.txt,Phhhhuh,Sweden,26623,998,3971,3121,1374,1552,949,408,2893,26.6764,19.3763,8.5303,3.1273,2.8901,2.2715,0.4973,1.1295,1.3768,0.6907,0.2969,0.1307,2.1055,0.9269,0.342346939,2443.532993,607.7823232,5.361933781
sampled_Phild3v1ll3.Germany.txt,Phild3v1ll3,Germany,26598,1000,3689,2828,1209,1485,877,581,3251,26.598,22,9.4052,2.828,3.0513,2.3391,0.5251,1.2283,1.209,0.7254,0.4806,0.2054,2.689,1.1496,0.354615632,2874.049694,612.951237,5.663898485
sampled_philip1201.Netherlands.txt,philip1201,Netherlands,27215,989,3840,2676,1259,1321,831,605,3058,27.5177,21.6164,10.17,2.7058,3.05,2.1255,0.4936,1.0492,1.273,0.66,0.4805,0.2261,2.4289,1.1428,0.386367529,2970.038705,613.1314191,5.597178678
sampled_philipzeplin.Denmark.txt,philipzeplin,Denmark,24851,958,3847,2925,1294,1444,869,421,2413,25.9405,19.2048,8.4961,3.0532,2.973,2.2604,0.4937,1.1159,1.3507,0.6716,0.3253,0.1439,1.8648,0.825,0.279889902,1730.303286,604.1025941,5.130536462
sampled_physalisx.Germany.txt,physalisx,Germany,23461,973,3686,2777,1215,1420,854,360,2455,24.112,19.3095,8.4483,2.8541,3.0337,2.2856,0.5113,1.1687,1.2487,0.7029,0.2963,0.1296,2.0206,0.884,0.304379038,1766.38855,603.7509452,5.224603103
sampled_PhysicalStuff.Denmark.txt,PhysicalStuff,Denmark,25798,1000,3504,2612,1233,1297,806,428,3153,25.798,20.923,9.8767,2.612,2.8418,2.1184,0.4966,1.0519,1.233,0.6537,0.3471,0.1639,2.5572,1.2071,0.349545697,3019.397648,613.5869496,5.546272089
sampled_picardo85.Finland.txt,picardo85,Finland,22977,899,3163,2470,1233,1126,768,399,2443,25.5584,18.635,9.3024,2.7475,2.5653,2.0032,0.4559,0.9132,1.3715,0.6229,0.3236,0.1615,1.9813,0.9891,0.318523582,1872.956425,605.2351219,5.216631248
sampled_picnic-boy.Iceland.txt,picnic-boy,Iceland,23861,977,3659,2747,1213,1423,832,588,2450,24.4227,19.6711,8.6862,2.8117,3.0165,2.2646,0.518,1.1731,1.2416,0.6859,0.4847,0.2141,2.0198,0.8919,0.31338843,2256.253223,608.0078969,5.34289961
sampled_PietNederwiet.Netherlands.txt,PietNederwiet,Netherlands,22209,917,3736,2935,1252,1518,868,375,2181,24.2192,17.7388,7.567,3.2007,2.984,2.3442,0.5172,1.2125,1.3653,0.6933,0.2995,0.1278,1.742,0.7431,0.286430535,1478.825166,600.7337898,4.966333689
sampled_PigletCNC.Netherlands.txt,PigletCNC,Netherlands,24146,954,3763,2880,1258,1402,843,518,2288,25.3103,19.194,8.384,3.0189,2.9913,2.2893,0.4868,1.1145,1.3187,0.6701,0.4118,0.1799,1.8188,0.7944,0.294738606,1598.371314,601.5665822,5.012903119
sampled_Pihlbaoge.Sweden.txt,Pihlbaoge,Sweden,25440,984,3961,3142,1347,1663,994,377,2716,25.8537,18.8864,8.0968,3.1931,2.9406,2.3326,0.5293,1.2346,1.3689,0.7379,0.2799,0.12,2.0163,0.8644,0.285249829,1635.712012,603.3293515,4.993819124
sampled_piratesas.Netherlands.txt,piratesas,Netherlands,22754,964,3263,2499,1214,1146,749,441,2339,23.6037,18.743,9.1052,2.5923,2.6878,2.0585,0.4586,0.944,1.2593,0.617,0.3633,0.1765,1.9267,0.936,0.340281489,2088.845003,606.3763956,5.169710715
sampled_Pirvan.Denmark.txt,Pirvan,Denmark,24460,979,3489,2669,1318,1272,838,746,2518,24.9847,18.5584,9.1645,2.7263,2.6472,2.025,0.4766,0.9651,1.3463,0.6358,0.566,0.2795,1.9105,0.9434,0.281906031,2061.375708,605.5945508,5.275301865
sampled_piwikiwi.Netherlands.txt,piwikiwi,Netherlands,23550,912,3622,2819,1282,1339,841,435,2591,25.8224,18.3697,8.354,3.091,2.8253,2.1989,0.475,1.0445,1.4057,0.656,0.3393,0.1543,2.0211,0.9191,0.316826764,2212.376284,606.7932066,5.247645345
sampled_Plastastic.Netherlands.txt,Plastastic,Netherlands,22706,987,3458,2599,1176,1268,789,306,2552,23.0051,19.3078,8.7364,2.6332,2.9405,2.21,0.4879,1.0782,1.1915,0.6709,0.2602,0.1177,2.1701,0.9819,0.341497551,2414.336074,608.6045346,5.326286254
sampled_Platypuskeeper.Sweden.txt,Platypuskeeper,Sweden,26784,986,3593,2844,1227,1471,854,505,3197,27.1643,21.8289,9.4177,2.8844,2.9283,2.3178,0.5172,1.1989,1.2444,0.696,0.4116,0.1776,2.6055,1.1241,0.334358603,3096.557626,612.737454,5.587983921
sampled_pluis.Netherlands.txt,pluis,Netherlands,26128,1008,4051,2959,1253,1593,877,624,2769,25.9206,20.8524,8.83,2.9355,3.233,2.3615,0.5384,1.2713,1.2431,0.6999,0.498,0.2109,2.2099,0.9358,0.316436763,1901.239322,604.4800861,5.144036951
sampled_PointAndClick.Netherlands.txt,PointAndClick,Netherlands,21870,1000,3392,2619,1205,1287,786,429,2453,21.87,18.1494,8.3505,2.619,2.8149,2.1734,0.4914,1.068,1.205,0.6523,0.356,0.1638,2.0357,0.9366,0.30302002,2266.789447,607.4332477,5.425746115
sampled_poklane.Netherlands.txt,poklane,Netherlands,9737,352,1329,1000,438,506,276,170,989,27.6619,22.2306,9.737,2.8409,3.0342,2.2831,0.506,1.1553,1.2443,0.6301,0.3881,0.17,2.258,0.989,0.320771566,2163.084122,605.9386443,5.340380707
sampled_PolyPill.Germany.txt,PolyPill,Germany,24795,997,3913,2993,1380,1401,933,434,2399,24.8696,17.9674,8.2843,3.002,2.8355,2.1688,0.4681,1.0152,1.3842,0.6761,0.3145,0.145,1.7384,0.8015,0.289241334,1589.392086,602.907135,5.057770388
sampled_Pontus_Pilates.Finland.txt,Pontus_Pilates,Finland,21917,995,3165,2456,1318,1060,783,478,2305,22.0271,16.629,8.9239,2.4683,2.4014,1.8634,0.4316,0.8042,1.3246,0.5941,0.3627,0.1946,1.7489,0.9385,0.350410911,2228.001923,606.0277364,5.197109253
sampled_potifar.Norway.txt,potifar,Norway,22993,973,3429,2534,1242,1188,797,443,2356,23.631,18.5129,9.0738,2.6043,2.7609,2.0403,0.4688,0.9565,1.2765,0.6417,0.3567,0.1748,1.8969,0.9298,0.354485777,2078.459336,606.8383396,5.23101928
sampled_potverdorie.Netherlands.txt,potverdorie,Netherlands,26568,990,3474,2649,1253,1275,776,655,3156,26.8364,21.2035,10.0294,2.6758,2.7725,2.1141,0.4813,1.0176,1.2657,0.6193,0.5227,0.2473,2.5188,1.1914,0.360551432,2678.592082,610.0351043,5.428415734
sampled_Predicted.Norway.txt,Predicted,Norway,27584,971,4308,3144,1253,1680,909,525,3085,28.4078,22.0144,8.7735,3.2379,3.4381,2.5092,0.5344,1.3408,1.2904,0.7255,0.419,0.167,2.4621,0.9812,0.340980881,2098.701413,606.2621475,5.233931328
sampled_premature_eulogy.Finland.txt,premature_eulogy,Finland,23600,980,3456,2562,1228,1165,762,406,2692,24.0816,19.2182,9.2116,2.6143,2.8143,2.0863,0.4547,0.9487,1.2531,0.6205,0.3306,0.1585,2.1922,1.0507,0.348587277,2449.318946,608.5068648,5.319017479
sampled_prewarpotato.Germany.txt,prewarpotato,Germany,25037,983,3918,2911,1231,1416,821,474,2407,25.47,20.3387,8.6008,2.9613,3.1828,2.3647,0.4864,1.1503,1.2523,0.6669,0.3851,0.1628,1.9553,0.8269,0.293819832,1774.268506,604.4330564,5.095202802
sampled_Prince_of_Savoy.Austria.txt,Prince_of_Savoy,Austria,23304,1057,3484,2632,1322,1195,779,482,2443,22.0473,17.6278,8.8541,2.4901,2.6354,1.9909,0.454,0.9039,1.2507,0.5893,0.3646,0.1831,1.848,0.9282,0.334475668,2075.454421,606.0273852,5.188334493
sampled_Probably_immortal.Norway.txt,Probably_immortal,Norway,24416,979,3812,2910,1208,1596,938,477,2667,24.9397,20.2119,8.3904,2.9724,3.1556,2.4089,0.5485,1.3212,1.2339,0.7765,0.3949,0.1639,2.2078,0.9165,0.330273752,1903.265056,604.9035693,5.195151557
sampled_Prohibitorum.Netherlands.txt,Prohibitorum,Netherlands,23946,1041,3218,2407,1324,1005,734,569,2643,23.0029,18.0861,9.9485,2.3122,2.4305,1.818,0.4175,0.7591,1.2719,0.5544,0.4298,0.2364,1.9962,1.098,0.371558829,2647.840084,611.2862265,5.296902486
sampled_Proxy_PlayerHD.Germany.txt,Proxy_PlayerHD,Germany,23911,761,3535,2706,1061,1411,703,525,2418,31.4205,22.5363,8.8363,3.5558,3.3318,2.5504,0.5214,1.3299,1.3942,0.6626,0.4948,0.194,2.279,0.8936,0.254951752,1752.103775,601.7615213,5.167056937
sampled_PseudoY.Denmark.txt,PseudoY,Denmark,25198,968,3660,2638,1241,1223,788,522,2828,26.031,20.3046,9.5519,2.7252,2.9492,2.1257,0.4636,0.9855,1.282,0.635,0.4206,0.1979,2.2788,1.072,0.358724832,2395.618121,608.7739982,5.396166061
sampled_PTFOholland.Netherlands.txt,PTFOholland,Netherlands,22874,994,3532,2694,1318,1129,720,450,2174,23.0121,17.3551,8.4907,2.7103,2.6798,2.044,0.4191,0.8566,1.326,0.5463,0.3414,0.167,1.6495,0.807,0.304121022,1645.660581,601.9394232,5.068128004
sampled_ptitz.Netherlands.txt,ptitz,Netherlands,23446,986,3358,2507,1250,1128,768,466,2428,23.7789,18.7568,9.3522,2.5426,2.6864,2.0056,0.4499,0.9024,1.2677,0.6144,0.3728,0.1859,1.9424,0.9685,0.341516731,2361.351101,606.6090435,5.390431401
sampled_punaisetpimpulat.Finland.txt,punaisetpimpulat,Finland,21476,1004,3230,2409,1319,1015,755,437,2100,21.3904,16.282,8.9149,2.3994,2.4488,1.8264,0.4213,0.7695,1.3137,0.5724,0.3313,0.1814,1.5921,0.8717,0.321056978,2106.964327,606.3248203,5.309532759
sampled_Purple10tacle.Germany.txt,Purple10tacle,Germany,26369,978,3420,2662,1353,1108,760,642,2654,26.9622,19.4893,9.9057,2.7219,2.5277,1.9675,0.4162,0.8189,1.3834,0.5617,0.4745,0.2412,1.9616,0.997,0.315159574,1938.860871,606.3134348,5.396597639
sampled_PUSClFER.Sweden.txt,PUSClFER,Sweden,9070,406,1354,981,496,481,326,158,833,22.3399,18.2863,9.2457,2.4163,2.7298,1.9778,0.4903,0.9698,1.2217,0.6573,0.3185,0.1611,1.6794,0.8491,0.343543654,2061.360968,604.5996207,5.215382793
sampled_Pwnzerfaust.Germany.txt,Pwnzerfaust,Germany,22861,997,3091,2343,1266,1049,742,575,2542,22.9298,18.0577,9.7571,2.3501,2.4415,1.8507,0.4477,0.8286,1.2698,0.5861,0.4542,0.2454,2.0079,1.0849,0.36042098,2521.544686,609.9058468,5.380516827
sampled_Pxorp.Germany.txt,Pxorp,Germany,21293,970,3020,2460,1286,955,713,380,2017,21.9515,16.5575,8.6557,2.5361,2.3484,1.9129,0.3882,0.7426,1.3258,0.5544,0.2955,0.1545,1.5684,0.8199,0.29466623,1637.426865,603.603491,5.117767607
sampled_pyridine.Denmark.txt,pyridine,Denmark,30112,993,4222,3060,1434,1406,949,521,3103,30.3243,20.9986,9.8405,3.0816,2.9442,2.1339,0.4595,0.9805,1.4441,0.6618,0.3633,0.1703,2.1639,1.0141,0.273531778,1887.736283,605.8122511,5.290949609
